Did,Oid,Cid,Onum,Duint_price
27119,99,81338,2,456
47151,68,28098,2,876
55778,96,58531,8,213
41320,31,63197,10,349
42235,65,87077,8,25
65069,11,25407,4,533
78885,43,94947,8,790
70927,2,66925,5,731
24185,33,95659,4,39
63480,91,85603,8,285
74800,29,91276,8,141
52065,18,95848,10,384
10724,80,55762,1,225
60115,9,26705,5,954
36939,73,91558,6,188
68285,91,39063,3,26
30670,25,77735,8,946
4996,83,89346,5,574
20279,40,45319,1,522
58482,11,56605,6,989
16711,74,34352,3,299
13932,62,888,9,929
64809,71,33058,6,920
54510,13,72757,8,901
30530,40,88807,7,840
51601,35,15778,7,476
23956,32,42804,10,829
779,59,21711,7,650
7788,66,48567,9,310
36735,16,31920,2,131
7406,40,84661,8,748
72758,5,63479,10,914
72432,81,33197,6,186
75032,26,35474,2,865
9483,25,64519,3,431
55850,18,36644,2,572
72988,86,44015,2,420
16397,66,45870,4,584
79779,9,72772,2,396
7683,25,55176,7,197
1483,18,56658,2,457
35692,45,71733,1,271
22403,79,99811,2,796
50312,50,41985,8,824
21849,98,62777,3,760
78462,58,21903,4,415
58766,76,51356,8,564
34858,99,5827,6,257
67229,5,2928,4,237
5671,22,6673,1,1
73940,93,74707,7,666
49752,90,91414,1,902
45347,59,42385,8,527
22577,21,19926,7,690
4598,57,91887,10,573
13514,56,3649,3,981
1381,13,34937,8,254
73525,47,61954,1,310
71416,43,17827,5,446
56019,34,82565,6,300
18515,94,23058,4,361
13580,48,17351,3,447
4214,39,50806,9,536
44142,74,33707,10,874
64566,60,38423,1,613
31732,66,15297,6,523
10508,45,5996,4,679
43948,80,43625,6,659
61212,42,25382,6,954
42434,49,46325,6,968
821,19,82339,1,143
71189,42,56306,1,732
14372,7,10982,4,39
28417,95,56316,10,69
78397,33,24366,5,644
3278,18,25312,3,837
58621,98,13888,2,632
58412,12,19280,1,648
44561,35,34705,10,406
75987,54,26190,1,613
64552,61,28811,4,710
31569,90,28923,5,525
74189,38,20401,8,553
63466,40,79713,2,914
23792,30,65322,5,868
25892,72,83908,8,289
46532,56,1898,4,980
27756,27,99419,8,17
11319,66,39369,3,591
23692,64,87074,1,977
5023,79,8809,1,710
19160,45,98935,3,567
55257,59,14110,6,591
32060,56,14059,6,166
40797,76,43328,8,998
2175,83,27764,1,97
54221,98,8149,7,581
78135,28,43165,7,71
70423,98,91234,2,399
56881,73,11622,9,435
53629,9,56352,7,7
16562,65,15548,6,786
5444,22,57792,2,485
41469,87,78283,5,152
78978,35,72307,7,820
32453,28,81841,6,255
42844,24,40090,5,107
28204,40,75642,2,134
68311,85,7235,2,85
53046,2,15469,10,46
1096,47,62039,3,695
47567,42,73684,8,128
20980,54,4944,8,45
54303,46,93495,1,90
2549,94,50267,5,435
43135,49,81075,1,718
49005,99,11003,7,707
61838,70,1267,5,479
13726,35,14642,10,670
493,66,94263,10,728
39037,68,55461,7,367
32499,96,58888,2,29
57664,57,61382,6,298
45790,94,6530,2,725
20212,17,20925,4,800
30028,10,1595,1,618
34124,50,1316,5,799
77329,51,37020,10,817
76084,65,41446,2,348
19619,10,72473,9,457
56499,19,67578,2,158
67473,98,22554,2,745
22002,62,87416,8,923
50938,64,56911,9,459
11525,7,84641,3,193
11921,30,25405,9,630
36528,37,14037,8,891
8344,99,12799,10,440
52902,5,77575,3,917
18794,55,26400,2,940
6606,64,54212,7,401
77092,16,73268,5,994
850,35,59591,3,258
63545,68,3500,5,883
17452,49,71082,5,586
31390,39,82462,1,761
5068,51,14790,8,806
41056,83,31625,8,534
44947,29,82902,10,675
64139,59,38123,8,494
59845,5,91211,5,371
8449,9,79127,4,993
72941,13,26704,5,405
77689,76,60604,1,775
30846,48,2199,2,739
25288,42,82808,1,355
55962,71,6499,10,493
12060,86,67429,9,778
65615,24,22384,6,490
17212,32,4672,9,851
6410,58,95512,5,955
27463,36,97046,1,665
39601,55,70249,1,604
47225,48,11806,1,853
3657,97,42019,6,811
77141,51,45647,9,988
7000,79,59064,4,215
11238,50,82987,4,100
35261,43,13841,3,698
47509,67,57403,6,955
59157,40,56214,10,907
17141,82,3230,2,707
77336,100,63614,8,531
35182,65,29347,5,445
53337,53,60625,5,466
2085,37,83861,6,338
16481,80,8482,8,958
51799,38,40314,5,519
18631,31,22822,6,424
71773,100,19961,7,96
75876,97,73320,8,161
75830,69,83896,3,224
19786,3,14410,6,514
34828,40,81394,3,800
64756,48,67124,8,413
56716,74,61777,6,261
21173,51,656,2,18
7330,48,2212,5,488
75531,3,97278,7,833
54566,11,64236,6,973
29396,45,16054,10,945
65172,44,29063,9,731
25840,10,34774,7,528
57811,19,9141,3,847
43956,50,37053,8,829
6237,90,12864,10,331
1556,45,58084,10,153
50826,61,16154,6,444
72310,86,54270,2,217
23880,96,29011,3,506
77019,77,10664,8,4
6995,12,26946,5,514
4483,78,39720,4,6
3992,31,75131,9,51
61083,37,2719,2,218
42534,58,54323,3,357
35649,21,52418,7,412
44434,10,15096,2,794
23619,78,89678,5,99
14562,13,10208,4,257
1092,2,24379,10,753
27573,50,979,2,522
4935,83,81374,3,103
31800,30,86395,9,648
77456,41,34963,1,735
36337,52,35754,8,531
30299,90,54047,10,497
14927,72,72391,3,742
42170,71,8900,4,728
5823,17,64641,5,723
21519,97,18040,6,408
39402,99,93468,3,914
59220,51,51132,2,191
51971,67,67881,8,88
71942,53,69206,8,388
19510,67,91857,8,227
31761,64,86634,2,931
16476,24,87951,8,211
64400,4,3937,3,184
35058,52,36927,5,144
36596,100,41360,7,847
71415,25,55842,7,724
37337,41,63166,1,596
31251,73,21548,3,666
8895,92,91261,1,869
11882,72,41998,6,602
65018,21,45397,3,289
68879,80,77324,10,794
67753,90,77335,7,698
26301,58,75146,4,492
21607,25,45641,2,703
71069,25,71933,2,400
25645,10,7825,3,517
33764,3,35438,7,788
28068,87,86706,6,303
44315,65,57192,3,688
19765,71,76296,10,604
25924,66,57980,10,473
77925,79,51215,5,954
51872,51,99527,1,276
63785,31,75327,6,900
75314,23,27029,4,906
34578,79,32362,3,205
28912,40,53406,9,779
22643,62,41400,10,507
34511,25,97779,10,653
22297,12,84997,8,955
63944,99,20229,9,72
2779,79,13813,6,334
34117,3,67038,6,434
1704,87,22943,8,317
17882,47,63619,7,731
18224,9,99826,3,529
7457,56,7546,1,448
6538,97,16944,6,133
77594,36,18116,6,770
62137,64,261,6,221
65460,48,3966,2,407
35655,38,36530,6,58
75313,12,7392,3,395
24962,39,62576,8,365
47346,97,3592,6,488
2055,52,97859,10,662
67321,67,9141,2,120
36589,80,59553,6,349
62198,36,76988,10,145
71861,10,61446,3,826
11668,49,21007,7,824
72373,98,42519,8,659
56266,6,52665,8,50
21397,63,13266,2,604
37620,85,3460,2,904
71656,17,96832,6,812
43511,46,60757,5,195
10688,94,26856,3,400
2280,88,52809,7,816
11178,31,89518,6,61
8911,26,94287,7,488
51682,70,28522,10,762
22031,99,1220,10,492
35040,65,75923,6,404
46906,12,84684,7,532
43403,37,20619,9,967
70443,93,20958,5,398
28384,29,57725,9,540
20202,51,2260,6,583
77328,66,67487,3,179
74612,60,18486,2,217
26316,87,42694,4,234
9670,93,40900,4,413
4918,91,88979,9,304
5104,72,21897,7,95
27923,77,65,3,286
9520,16,38629,9,227
51042,44,51047,10,953
29255,52,48081,10,174
13423,15,11508,10,859
42349,40,15820,7,707
35119,29,23022,3,266
7903,37,14872,3,294
6533,14,8005,3,588
62631,87,89939,5,898
76046,95,46208,4,475
66874,59,6674,8,346
51434,39,43833,6,71
3424,15,62266,7,251
48823,73,95544,4,642
23668,75,29486,10,494
26590,13,52855,10,601
16521,66,30409,7,601
55663,39,74680,5,634
41346,63,43006,3,952
13839,62,6923,2,456
33474,41,61242,9,426
61566,80,30027,7,488
16298,5,46155,7,774
8177,6,37844,10,363
7503,28,79520,3,938
67388,79,63467,6,160
61184,6,33787,3,172
63923,37,36073,3,592
28388,76,90134,9,550
17431,58,2145,7,243
78406,25,91525,3,590
25654,75,2944,1,412
18064,50,17859,4,253
35790,19,82240,9,9
79177,47,88233,5,551
65042,21,1484,1,649
10255,43,51586,8,127
31677,13,50520,8,172
15734,75,74145,8,541
49496,69,42691,1,304
13127,88,95173,8,349
36428,19,86769,9,422
70745,14,49873,6,333
45040,53,93488,10,702
16765,48,65306,8,116
35137,6,86155,4,730
5640,63,87454,5,436
79248,27,24253,9,273
44307,5,45937,1,901
40730,90,34685,10,360
73903,64,23794,10,901
21102,56,47499,9,415
30111,86,26952,7,254
63722,59,87781,2,311
78836,4,29961,3,459
35302,90,36386,1,608
45396,47,86206,6,137
30045,59,97475,10,790
53819,1,88841,8,399
48108,84,73128,4,642
72469,94,19919,2,852
17446,95,96284,4,559
15450,32,31419,8,79
921,93,59735,2,57
17089,95,21643,7,907
930,73,3324,8,854
69923,91,59223,2,641
70554,78,95443,10,932
68845,27,89156,2,204
4287,70,2747,2,50
29482,32,23362,7,602
56799,45,92079,10,616
37273,91,83382,8,376
59715,36,46993,5,767
66420,22,59533,4,810
46754,11,11011,5,264
27924,16,17139,5,91
4505,96,38766,4,127
64152,82,75504,5,920
34031,96,94175,6,164
72112,44,5696,8,498
55789,47,85671,3,236
50520,7,30216,6,145
4662,27,13147,10,750
65461,62,6948,8,410
34054,77,81568,5,416
49763,78,77409,6,135
73581,17,55936,5,601
58739,5,52344,6,236
57050,4,1735,10,523
72835,85,12074,7,928
45108,58,37025,6,749
1098,73,5513,3,400
46951,39,73950,7,539
42130,1,76963,9,706
49917,34,22188,1,866
55270,54,60380,8,36
69335,78,61917,2,892
65602,54,4648,6,743
74895,4,77257,4,512
20630,88,24128,5,820
1445,4,75267,2,323
71831,82,27043,4,433
48208,61,52023,1,803
31325,13,27389,2,98
12468,19,90266,10,545
57962,50,51864,2,551
65109,83,49103,5,634
64221,40,78421,10,277
925,29,42808,10,694
43802,94,17418,8,751
11356,63,49153,8,1000
31427,26,86787,10,673
79332,77,72952,7,798
45044,20,10527,2,151
68634,20,86940,5,769
66250,4,48483,3,210
33916,95,46914,2,136
73071,39,32451,5,95
58176,22,91786,4,318
65194,70,1994,8,638
57425,71,62343,7,113
50435,53,64937,4,24
22581,77,34404,1,580
63337,67,48303,7,0
42970,52,32919,1,199
31230,34,78305,1,604
47747,2,60412,10,639
62077,44,26601,8,547
59974,18,22096,3,284
19951,59,29930,2,324
25810,13,58869,8,409
35846,7,95815,6,696
52501,76,97907,9,8
32131,48,78947,8,89
63896,15,69679,2,436
30883,26,77518,5,628
6927,17,22719,10,296
71554,56,59905,7,490
61986,8,35131,1,888
37597,45,75333,9,850
19418,41,80214,8,188
20901,2,3062,3,499
32860,3,74812,7,934
12024,55,31411,2,770
27694,35,94770,10,444
78708,64,89072,3,240
33791,6,40614,3,328
28451,57,74601,8,698
64890,6,63319,2,484
79897,92,3806,2,786
26191,84,73458,7,234
10328,26,62493,1,419
59969,61,68966,10,407
17339,58,5237,10,221
26268,49,27798,1,419
11240,45,26999,10,610
27994,75,4147,2,47
34491,28,61058,3,459
65742,26,50514,4,961
58080,23,43013,10,387
15057,98,56597,6,791
36713,79,5005,3,551
1117,59,3635,2,213
42755,6,98459,6,628
56258,69,54076,7,84
34806,51,72319,8,55
22961,7,6582,6,260
16668,51,65748,7,360
10846,58,15396,5,332
30301,57,19069,3,473
47126,69,38289,5,181
58897,2,35830,6,813
32646,55,5449,6,125
23978,46,65684,10,103
21985,68,68482,7,830
59012,74,56381,3,509
7373,46,51291,5,582
31648,59,550,1,23
22881,45,99758,6,962
70471,23,15981,7,982
26704,41,99927,2,700
26596,36,5188,8,700
36768,45,90651,4,118
1335,13,4764,9,641
37333,64,76653,6,868
40920,2,45872,6,48
2466,10,55505,10,376
36969,99,81046,9,23
58254,60,45362,1,234
40666,47,71311,10,488
45480,90,47388,8,550
66199,27,75368,10,86
46004,61,13220,10,746
29575,44,18260,3,151
9980,8,6298,2,178
14412,58,88014,7,524
50223,89,1406,5,654
41936,13,32828,3,692
66894,69,78815,2,405
3371,7,17229,8,118
65017,53,78299,8,386
38871,14,34713,10,542
60354,69,73935,9,476
50315,32,87822,2,93
12939,1,98592,10,462
66289,54,79485,1,114
20129,73,90542,1,241
33807,31,74437,4,786
55930,8,9321,2,986
48967,29,13022,6,759
46970,50,95662,9,890
70678,65,18375,6,76
61217,50,78820,2,304
3780,10,60831,1,146
12703,1,45137,1,701
8056,66,27938,8,6
23883,2,56362,10,885
30940,47,66892,7,446
3742,23,22810,10,48
35383,8,27385,5,902
32743,46,66868,7,376
31704,27,15886,10,875
45074,42,36752,2,315
19019,10,48823,6,157
38038,53,48355,6,680
13265,94,10649,9,82
14455,72,10127,6,533
68005,88,41563,5,211
71161,94,91679,3,328
65833,94,39014,3,559
7720,65,12074,5,107
16303,77,73843,7,374
55227,67,58866,1,432
17788,23,37557,10,983
73283,10,80238,3,441
17611,38,19012,9,676
49467,12,99775,7,714
4757,69,56090,5,966
17814,84,20668,1,652
11374,18,12603,4,859
7896,51,39053,2,948
51861,15,44321,2,318
543,95,13432,8,508
59516,41,14332,8,62
902,74,72532,9,318
66316,98,77449,4,958
29354,75,75186,2,815
2019,27,41818,9,13
74996,24,64019,6,840
19921,80,3923,1,265
63241,40,17140,6,660
30741,22,17589,2,11
79619,39,49185,1,353
77587,4,48781,10,73
18133,14,39440,5,864
49153,64,92114,9,729
38374,13,46923,1,675
73559,18,65905,6,541
70161,14,5382,9,984
14595,29,70480,7,714
37552,22,18809,2,475
23257,61,88603,10,236
59722,71,79410,9,692
65121,27,62582,9,745
40547,18,271,5,727
14820,85,20117,7,767
16591,76,36188,5,20
16663,60,90553,2,909
39502,81,20842,5,168
25281,22,38842,6,731
45329,40,68300,2,108
30061,38,51461,1,448
39878,11,49008,9,197
67593,18,39775,4,681
57537,78,96402,5,205
30097,86,65005,9,329
41037,25,959,7,476
17673,79,3940,3,980
36189,13,8131,5,525
25936,33,22439,1,577
10975,69,75195,3,596
13476,96,95901,6,672
4182,79,46965,6,279
46350,11,44443,10,444
64097,47,5374,8,807
23566,87,86193,8,634
76048,19,31965,1,633
50529,79,16968,9,988
47428,53,11503,2,312
16720,45,9398,3,126
14689,25,92073,1,973
74685,80,9068,9,697
7069,21,15465,6,186
72626,29,90614,1,978
51082,48,96626,3,614
38158,66,40814,1,553
19406,55,36309,2,688
49355,45,81304,2,635
71054,18,89812,3,132
67434,69,90499,10,93
45106,99,46935,4,859
70449,92,25554,2,615
24276,15,42911,2,951
70458,84,64451,9,515
37204,41,587,2,68
53101,36,21406,1,671
79053,95,57290,2,511
30503,100,27037,1,401
44399,94,53365,2,99
18018,89,40653,5,667
29799,96,76141,3,61
53940,7,99892,1,868
58453,5,41517,5,648
9480,99,78317,7,344
49515,81,89751,8,564
59188,89,37859,6,718
53389,88,21311,5,822
45008,91,31555,10,974
16510,82,28097,7,402
52930,19,4812,3,556
26508,74,10758,9,580
33020,57,44016,9,443
4336,18,26457,3,365
25437,16,1972,8,329
64440,73,27316,10,335
4930,96,14108,2,763
73920,81,97961,10,265
43485,11,47670,9,534
15142,43,78753,10,869
6512,31,67159,3,229
70218,25,62657,2,576
30079,70,18693,8,354
73645,13,99157,2,873
64755,63,71258,1,601
59280,90,6706,1,947
58673,84,63490,9,97
39412,49,83534,4,250
20966,60,22517,10,195
77559,33,90036,2,314
7657,31,29320,6,872
56331,90,32377,5,580
23008,81,16464,9,243
33495,100,15848,2,911
52239,48,29647,7,318
54093,79,65411,8,719
24865,3,4269,5,805
70805,63,67703,8,144
54481,30,47682,10,136
62486,3,79807,3,687
19821,33,59936,7,728
8909,23,88218,2,882
45145,55,9333,8,554
19485,95,73389,4,420
42242,61,65075,8,623
14626,19,52282,10,112
72926,82,12414,6,152
17492,89,64729,4,963
7904,89,93940,10,94
48628,52,95507,3,607
20988,11,24877,4,296
64741,10,58953,3,668
32671,68,63308,1,262
6834,39,82483,9,519
59718,21,33309,3,292
5298,39,65541,5,489
59322,74,6671,1,272
39445,65,14601,9,662
29849,80,40740,1,947
53869,80,11178,6,637
13657,30,15761,5,168
46793,75,73453,10,324
28618,100,8414,1,301
1905,58,56380,1,105
56979,82,62382,4,90
25709,10,97970,6,906
53807,94,20078,5,249
26454,13,9039,6,534
6711,19,28974,6,619
40421,35,52869,1,666
25681,95,81337,5,387
22787,93,69631,6,190
40166,38,4966,5,560
9454,59,24736,5,232
70744,67,74466,1,960
70346,39,99670,3,412
68741,60,21362,5,924
5124,52,94241,2,228
17132,66,79768,8,138
48379,79,76384,9,994
24004,18,63343,3,712
29231,56,87846,3,881
26597,81,33722,6,917
70628,55,45033,6,262
13020,54,28864,2,526
35276,49,18196,5,786
6966,41,17524,7,972
18492,74,15898,5,749
241,51,10624,7,130
30356,39,45043,5,603
79542,2,86359,6,732
69000,98,93846,2,93
27882,8,88906,1,178
68443,41,80139,5,706
48162,82,70995,6,908
5757,79,18536,5,916
75919,23,51086,10,583
54990,76,57135,4,485
39277,60,99628,8,534
58270,52,78136,9,473
7352,55,75945,8,695
6083,14,66037,7,85
36345,28,56337,10,379
42299,2,84965,4,216
65880,80,6375,6,897
29116,11,43314,6,368
73144,17,3330,8,831
76188,19,10729,10,361
75792,80,15106,4,639
2112,100,22350,1,14
19408,73,29572,5,612
24049,46,203,8,901
69303,49,42355,1,441
31810,71,11558,1,388
44452,22,14963,10,390
41521,62,46579,9,996
60809,13,60937,4,279
65755,91,85974,6,621
53015,22,18440,1,384
26447,76,48554,3,392
37990,62,49272,2,943
56411,70,97440,4,390
57462,65,24855,7,918
61422,25,77148,5,792
76566,71,8016,4,395
7226,82,48219,5,111
10326,100,37117,1,490
27222,43,64071,2,789
65125,18,67984,8,941
70663,73,59071,1,513
16834,97,81319,3,935
13334,79,1918,5,496
6401,31,38778,3,233
74813,63,92499,8,153
61944,73,92333,2,316
18900,81,24509,3,866
7525,75,42173,8,704
65037,8,41991,4,733
66609,70,62423,5,774
5802,31,50667,4,897
58839,24,70473,7,523
33863,97,58736,10,586
73410,16,40249,2,500
68306,81,77053,7,72
48895,88,6,3,850
33635,51,27534,7,416
6908,12,62878,10,421
49061,43,9539,8,975
19300,1,23446,4,127
44810,20,71993,7,510
35934,74,93079,9,681
14810,59,21901,5,611
6913,42,58907,4,706
31696,21,63223,1,970
17798,22,8999,6,972
64660,58,91086,7,796
19153,71,6736,4,729
979,31,79839,3,780
66571,100,56166,8,672
20445,99,21554,8,762
41816,93,54343,10,738
36539,19,89982,8,155
23180,19,36750,6,894
78271,4,62580,9,733
42318,74,5544,10,726
71035,7,51596,4,410
56301,98,27623,6,714
69619,88,57689,5,883
53588,54,7544,1,757
17747,55,22867,7,962
12253,96,36895,5,502
11330,9,20755,9,395
47869,15,32048,9,339
15426,96,89854,10,964
17956,70,4008,10,83
18128,15,13463,1,816
2547,99,58528,9,930
32683,41,22271,7,238
46629,87,5556,3,591
28220,23,99769,1,256
64941,34,37615,4,722
60780,94,41300,5,282
63685,78,63448,4,116
6967,92,38148,4,97
48938,21,42908,3,458
51107,95,39071,5,309
23083,26,2641,8,347
37287,37,21339,10,891
39188,88,17735,9,486
58914,98,27710,9,741
78396,95,89582,2,937
45181,62,78123,3,255
45721,50,34438,2,975
12016,80,92208,1,844
22526,34,80876,6,943
54252,100,45830,7,764
64274,77,64516,4,842
40388,43,22030,4,16
19737,35,29643,4,853
73254,41,39854,1,702
46401,9,74826,7,817
52551,93,75406,3,550
9422,67,1275,10,478
9946,64,21089,9,797
29126,69,80164,9,105
63190,14,4130,6,132
55981,17,37165,7,345
8627,67,93052,4,944
70452,3,14636,6,723
57619,4,93434,3,164
58812,93,89597,9,562
44928,97,59822,2,214
40014,59,70894,5,642
40230,54,96430,10,362
50288,36,99314,1,687
40653,87,34325,7,200
33980,6,4631,1,360
11890,12,75244,10,805
32628,33,5928,4,94
7497,85,79430,2,195
47012,38,14394,5,183
77763,13,45745,3,712
39351,90,65159,10,18
54407,59,62133,2,945
34136,79,26565,5,48
11846,93,26402,2,939
13315,36,44895,10,193
74414,84,71955,6,218
51056,16,80905,5,676
50012,12,84107,1,81
5843,73,13043,1,943
50295,74,2959,1,82
43500,79,2545,1,256
34322,86,47331,3,554
45656,1,3463,1,366
9988,66,26612,6,635
12794,81,26190,6,39
10400,31,63170,8,65
47668,94,65099,7,277
58251,77,926,6,17
15506,12,19842,4,325
47023,66,17771,2,631
43103,83,88549,3,466
75304,92,84131,4,823
71357,70,44633,9,476
43030,36,11990,10,651
18642,84,77856,6,713
27020,81,19112,2,475
45057,40,73789,2,653
22766,57,27860,2,53
4299,44,89350,5,50
9337,36,38870,3,267
73238,78,26336,10,169
62770,37,62369,6,16
1035,42,77261,7,227
8619,65,95778,9,637
21224,36,30632,7,647
28648,41,94346,8,336
40461,91,64642,10,578
25196,47,69799,3,947
66001,37,11942,10,1
26091,77,17484,5,75
47042,77,53023,8,365
65236,75,97617,6,186
3603,7,39755,7,684
43773,74,77367,4,519
41835,3,28528,9,133
17693,70,80813,6,840
474,7,73991,3,321
74599,90,45269,3,916
37108,78,7815,4,942
50929,61,55166,9,924
5997,69,93467,5,97
71001,9,97746,10,883
14775,70,66130,4,717
68311,3,97073,10,734
32621,26,61941,1,427
26292,43,72063,7,48
78627,82,72916,6,436
46781,12,7348,8,210
1545,21,84571,2,906
23152,75,32507,2,242
79369,57,8047,1,615
76635,16,11096,7,196
45942,9,3304,10,492
79797,29,97137,4,187
7611,72,47397,3,506
60287,67,14734,7,285
25398,1,69593,2,38
13206,16,56254,7,583
4667,16,65514,6,969
6797,79,57722,7,691
29633,33,94096,8,549
8210,65,62025,4,486
3447,57,88160,5,997
78968,11,30722,1,978
79813,33,92368,9,884
32248,97,6954,1,587
